-179.0	179.0	2.1529344104228285e-19
-179.0	177.0	4.662454940698503e-19
-179.0	175.0	6.672016330445022e-19
-179.0	173.0	5.576772998259885e-19
-179.0	171.0	2.4921007949074478e-18
-179.0	169.0	7.550380897615647e-18
-179.0	167.0	1.6908973922932267e-17
-179.0	165.0	2.9889379472675646e-17
-179.0	163.0	3.194732754383785e-17
-179.0	161.0	6.053243243938166e-17
-179.0	159.0	1.3223991067529715e-16
-179.0	157.0	2.494194786431188e-16
-179.0	155.0	4.1423148428651165e-16
-179.0	153.0	6.04203731482411e-16
-179.0	151.0	8.364500367698054e-16
-179.0	149.0	1.0063740545778345e-15
-179.0	147.0	1.1642114883929207e-15
-179.0	145.0	1.2006008744865392e-15
-179.0	143.0	1.206537629214817e-15
-179.0	141.0	1.1045955833003694e-15
-179.0	139.0	9.116453993153837e-16
-179.0	137.0	7.228778119592557e-16
-179.0	135.0	5.060802373849545e-16
-179.0	133.0	3.3060501454028423e-16
-179.0	131.0	1.7801458026786243e-16
-179.0	129.0	7.792591445201447e-17
-179.0	127.0	3.5236329586356663e-17
-179.0	125.0	1.5280351048747772e-17
-179.0	123.0	5.294728842034407e-18
-179.0	121.0	1.3999140470284907e-18
-179.0	119.0	1.977909157058491e-19
-179.0	117.0	8.210644060031241e-20
-179.0	115.0	4.871885290102972e-20
-179.0	113.0	2.7241692484627704e-20
-179.0	111.0	1.6852321573002787e-20
-179.0	109.0	8.708665806091422e-21
-179.0	107.0	4.4140016848200636e-21
-179.0	105.0	2.874470312236777e-21
-179.0	103.0	1.3980158435323431e-21
-179.0	101.0	6.740703400151824e-22
-179.0	99.0	3.385738690605089e-22
-179.0	97.0	4.1662579336130866e-22
-179.0	95.0	1.5040193763472088e-21
-179.0	93.0	3.2589850618934033e-21
-179.0	91.0	1.1532995545724984e-20
-179.0	89.0	1.2460588175823297e-20
-179.0	87.0	1.1154931976883312e-20
-179.0	85.0	9.566542036951826e-21
-179.0	83.0	8.106899861496107e-21
-179.0	81.0	6.71330305534527e-21
-179.0	79.0	5.423329286575615e-21
-179.0	77.0	4.054450516644182e-21
-179.0	75.0	3.1169114797235968e-21
-179.0	73.0	2.2474472158107327e-21
-179.0	71.0	1.5554278128899836e-21
-179.0	69.0	1.1097351049106606e-21
-179.0	67.0	1.022512187911505e-21
-179.0	65.0	8.809524828121222e-22
-179.0	63.0	7.83050598655582e-22
-179.0	61.0	6.568443057742817e-22
-179.0	59.0	5.607701299271144e-22
-179.0	57.0	4.383442215812186e-22
-179.0	55.0	3.628214752682597e-22
-179.0	53.0	2.883373531484475e-22
-179.0	51.0	2.0786631931250267e-22
-179.0	49.0	1.0775016998345673e-22
-179.0	47.0	4.656552619164252e-23
-179.0	45.0	1.6127132207857288e-23
-179.0	43.0	2.3643704185628792e-23
-179.0	41.0	3.498614252542482e-23
-179.0	39.0	5.502481391848175e-23
-179.0	37.0	7.87463562534401e-23
-179.0	35.0	1.061058660009644e-22
-179.0	33.0	1.3226640789140974e-22
-179.0	31.0	1.3078610320463668e-22
-179.0	29.0	6.599097625421891e-23
-179.0	27.0	3.945080749540319e-23
-179.0	25.0	1.2733034215773035e-23
-179.0	23.0	2.0961520901440928e-24
-179.0	21.0	4.6286164633043e-25
-179.0	19.0	6.308948065962477e-26
-179.0	17.0	5.327508151050133e-27
-179.0	15.0	2.220228001393388e-28
-179.0	13.0	4.34935061600632e-30
-179.0	11.0	4.854318792758937e-32
-179.0	9.0	3.4495225184150425e-34
-179.0	7.0	1.6197125342312406e-36
-179.0	5.0	6.50812084283858e-39
-179.0	3.0	3.269360765496434e-41
-179.0	1.0	3.0680933716558462e-43
-179.0	-1.0	8.143568869770793e-45
-179.0	-3.0	9.083593970620131e-46
-179.0	-5.0	5.331950950379717e-46
-179.0	-7.0	1.8550062404103496e-45
-179.0	-9.0	3.4333585438629105e-44
-179.0	-11.0	2.672650453781841e-42
-179.0	-13.0	6.010606902011326e-40
-179.0	-15.0	2.6228602063708957e-37
-179.0	-17.0	1.4266361384550841e-34
-179.0	-19.0	6.849973197516483e-32
-179.0	-21.0	2.3322360839399344e-29
-179.0	-23.0	4.39613208761796e-27
-179.0	-25.0	4.357871278541774e-25
-179.0	-27.0	2.2370264782245072e-23
-179.0	-29.0	6.226189594130319e-22
-179.0	-31.0	9.336103591715597e-21
-179.0	-33.0	8.369910132351911e-20
-179.0	-35.0	4.76106376996571e-19
-179.0	-37.0	1.833873143982585e-18
-179.0	-39.0	5.093174755162405e-18
-179.0	-41.0	1.0161762450408074e-17
-179.0	-43.0	1.5602302572075067e-17
