-179.0	179.0	0.0
-179.0	177.0	6.557320830055414e-17
-179.0	175.0	3.912078504695829e-16
-179.0	173.0	9.292162289869551e-16
-179.0	171.0	2.4828059045572547e-15
-179.0	169.0	9.256884553685341e-15
-179.0	167.0	4.08985437292409e-14
-179.0	165.0	1.3986066759576157e-13
-179.0	163.0	3.880503887127708e-13
-179.0	161.0	9.039873003032349e-13
-179.0	159.0	1.8131873314692963e-12
-179.0	157.0	3.1898301058242962e-12
-179.0	155.0	4.988768657469051e-12
-179.0	153.0	7.002616840622161e-12
-179.0	151.0	8.877724811864608e-12
-179.0	149.0	1.0200912087596554e-11
-179.0	147.0	1.0634141424794835e-11
-179.0	145.0	1.0043650361326447e-11
-179.0	143.0	8.562415546491626e-12
-179.0	141.0	6.5491782330885525e-12
-179.0	139.0	4.456381709391479e-12
-179.0	137.0	2.668144126797641e-12
-179.0	135.0	1.3866156625635818e-12
-179.0	133.0	0.0
-179.0	131.0	0.0
-179.0	129.0	0.0
-179.0	127.0	0.0
-179.0	125.0	0.0
-179.0	123.0	0.0
-179.0	121.0	0.0
-179.0	119.0	0.0
-179.0	117.0	0.0
-179.0	115.0	0.0
-179.0	113.0	0.0
-179.0	111.0	0.0
-179.0	109.0	0.0
-179.0	107.0	0.0
-179.0	105.0	0.0
-179.0	103.0	0.0
-179.0	101.0	0.0
-179.0	99.0	0.0
-179.0	97.0	0.0
-179.0	95.0	0.0
-179.0	93.0	0.0
-179.0	91.0	0.0
-179.0	89.0	0.0
-179.0	87.0	0.0
-179.0	85.0	0.0
-179.0	83.0	0.0
-179.0	81.0	0.0
-179.0	79.0	0.0
-179.0	77.0	0.0
-179.0	75.0	0.0
-179.0	73.0	0.0
-179.0	71.0	0.0
-179.0	69.0	0.0
-179.0	67.0	0.0
-179.0	65.0	0.0
-179.0	63.0	0.0
-179.0	61.0	0.0
-179.0	59.0	0.0
-179.0	57.0	0.0
-179.0	55.0	0.0
-179.0	53.0	0.0
-179.0	51.0	0.0
-179.0	49.0	0.0
-179.0	47.0	0.0
-179.0	45.0	0.0
-179.0	43.0	0.0
-179.0	41.0	0.0
-179.0	39.0	0.0
-179.0	37.0	0.0
-179.0	35.0	0.0
-179.0	33.0	0.0
-179.0	31.0	0.0
-179.0	29.0	0.0
-179.0	27.0	0.0
-179.0	25.0	0.0
-179.0	23.0	0.0
-179.0	21.0	0.0
-179.0	19.0	0.0
-179.0	17.0	0.0
-179.0	15.0	1.7075172359423834e-24
-179.0	13.0	3.756532001237243e-26
-179.0	11.0	4.1925645284325385e-28
-179.0	9.0	1.6857573724919882e-30
-179.0	7.0	7.379375830819191e-33
-179.0	5.0	1.9726615080437294e-35
-179.0	3.0	1.2565632050517565e-37
-179.0	1.0	1.4447982404161741e-39
-179.0	-1.0	4.598699725051879e-41
-179.0	-3.0	5.892358775682068e-42
-179.0	-5.0	3.9375184937742656e-42
-179.0	-7.0	1.5116546073000144e-41
-179.0	-9.0	3.068360324202618e-40
-179.0	-11.0	2.574493578268043e-38
-179.0	-13.0	6.210655487612642e-36
-179.0	-15.0	2.8371373084300712e-33
-179.0	-17.0	1.6292164106256853e-30
-179.0	-19.0	8.264350716013101e-28
-179.0	-21.0	2.8343832646328686e-25
-179.0	-23.0	5.522184844662864e-23
-179.0	-25.0	5.590408562179735e-21
-179.0	-27.0	2.8771223694795867e-19
-179.0	-29.0	7.715559510596426e-18
-179.0	-31.0	1.1354827922884856e-16
-179.0	-33.0	9.770863473324033e-16
-179.0	-35.0	5.240144083955737e-15
-179.0	-37.0	1.8544721979810715e-14
-179.0	-39.0	4.536442375142462e-14
-179.0	-41.0	7.933621428064352e-14
-179.0	-43.0	1.0122083571384535e-13
-179.0	-45.0	9.480947637345346e-14
-179.0	-47.0	6.466378805012003e-14
-179.0	-49.0	3.135409752244383e-14
-179.0	-51.0	1.0361348113164717e-14
-179.0	-53.0	2.1869051200281804e-15
-179.0	-55.0	2.526336708540392e-16
-179.0	-57.0	0.0
-179.0	-59.0	0.0
-179.0	-61.0	0.0
-179.0	-63.0	0.0
-179.0	-65.0	0.0
-179.0	-67.0	0.0
-179.0	-69.0	0.0
-179.0	-71.0	0.0
-179.0	-73.0	0.0
-179.0	-75.0	0.0
-179.0	-77.0	0.0
-179.0	-79.0	0.0
-179.0	-81.0	0.0
-179.0	-83.0	0.0
-179.0	-85.0	0.0
-179.0	-87.0	0.0
-179.0	-89.0	0.0
-179.0	-91.0	0.0
-179.0	-93.0	0.0
-179.0	-95.0	0.0
-179.0	-97.0	0.0
-179.0	-99.0	0.0
-179.0	-101.0	0.0
-179.0	-103.0	0.0
-179.0	-105.0	0.0
-179.0	-107.0	0.0
-179.0	-109.0	0.0
-179.0	-111.0	0.0
-179.0	-113.0	0.0
-179.0	-115.0	0.0
-179.0	-117.0	0.0
-179.0	-119.0	0.0
-179.0	-121.0	0.0
-179.0	-123.0	0.0
-179.0	-125.0	0.0
-179.0	-127.0	0.0
-179.0	-129.0	0.0
-179.0	-131.0	0.0
-179.0	-133.0	0.0
-179.0	-135.0	0.0
-179.0	-137.0	0.0
-179.0	-139.0	0.0
-179.0	-141.0	0.0
-179.0	-143.0	0.0
-179.0	-145.0	0.0
-179.0	-147.0	0.0
-179.0	-149.0	0.0
-179.0	-151.0	0.0
-179.0	-153.0	0.0
-179.0	-155.0	0.0
-179.0	-157.0	0.0
-179.0	-159.0	0.0
-179.0	-161.0	0.0
-179.0	-163.0	0.0
-179.0	-165.0	0.0
-179.0	-167.0	0.0
-179.0	-169.0	0.0
-179.0	-171.0	0.0
-179.0	-173.0	0.0
-179.0	-175.0	0.0
-179.0	-177.0	0.0
-179.0	-179.0	0.0

-177.0	179.0	6.935666316774502e-16
-177.0	177.0	1.975826421413857e-15
-177.0	175.0	9.000949174739748e-15
-177.0	173.0	1.8533922955653283e-14
-177.0	171.0	4.487852169614288e-14
-177.0	169.0	1.4828450783898505e-13
-177.0	167.0	4.1072314984717565e-13
-177.0	165.0	1.28728691653392e-12
-177.0	163.0	3.368302687727098e-12
-177.0	161.0	7.485897403658777e-12
-177.0	159.0	1.4378848871152119e-11
-177.0	157.0	2.4437926087366735e-11
-177.0	155.0	3.7274330141486603e-11
-177.0	153.0	5.147506666981709e-11
-177.0	151.0	6.400205655504557e-11
-177.0	149.0	7.242375967103695e-11
-177.0	147.0	7.461590586084267e-11
-177.0	145.0	6.987076815585018e-11
-177.0	143.0	5.924076195273174e-11
-177.0	141.0	4.5211035023659396e-11
-177.0	139.0	3.080854797204712e-11
-177.0	137.0	1.855416254130587e-11
-177.0	135.0	9.752176086484749e-12
-177.0	133.0	4.787807288414605e-12
-177.0	131.0	0.0
-177.0	129.0	0.0
-177.0	127.0	0.0
-177.0	125.0	0.0
-177.0	123.0	0.0
-177.0	121.0	0.0
-177.0	119.0	0.0
-177.0	117.0	0.0
-177.0	115.0	0.0
-177.0	113.0	0.0
-177.0	111.0	0.0
-177.0	109.0	0.0
-177.0	107.0	0.0
-177.0	105.0	0.0
-177.0	103.0	0.0
-177.0	101.0	0.0
-177.0	99.0	0.0
-177.0	97.0	0.0
-177.0	95.0	0.0
-177.0	93.0	0.0
-177.0	91.0	0.0
-177.0	89.0	0.0
-177.0	87.0	0.0
-177.0	85.0	0.0
-177.0	83.0	0.0
-177.0	81.0	0.0
-177.0	79.0	0.0
-177.0	77.0	0.0
-177.0	75.0	0.0
-177.0	73.0	0.0
-177.0	71.0	0.0
-177.0	69.0	0.0
-177.0	67.0	0.0
-177.0	65.0	0.0
-177.0	63.0	0.0
-177.0	61.0	0.0
-177.0	59.0	0.0
-177.0	57.0	0.0
-177.0	55.0	0.0
-177.0	53.0	0.0
-177.0	51.0	0.0
-177.0	49.0	0.0
-177.0	47.0	0.0
-177.0	45.0	0.0
-177.0	43.0	0.0
-177.0	41.0	0.0
-177.0	39.0	0.0
-177.0	37.0	0.0
-177.0	35.0	0.0
